Driven_Wheels,Engine Fuel Type,Engine HP,Market Category,Number of Doors,Popularity,_id,city mpg,highway MPG,isDeleted,make,model,price,release_date,size,style,transmission_type,updatedAt
four wheel drive,regular unleaded,220,N/A,2,5657,63da94581e713e44ab9787ac,12,16,false,Ford,F-250,3583,1999,Large,Regular Cab Pickup,MANUAL,
four wheel drive,regular unleaded,220,N/A,4,5657,63da94581e713e44ab9787ad,12,16,false,Ford,F-250,3542,1999,Large,Extended Cab Pickup,MANUAL,
rear wheel drive,regular unleaded,220,N/A,4,5657,63da94581e713e44ab9787ae,13,17,false,Ford,F-250,3560,1999,Large,Extended Cab Pickup,MANUAL,
rear wheel drive,regular unleaded,220,N/A,2,5657,63da94581e713e44ab9787af,13,17,false,Ford,F-250,2922,1999,Large,Regular Cab Pickup,MANUAL,
rear wheel drive,regular unleaded,220,N/A,4,5657,63da94581e713e44ab9787b0,13,17,false,Ford,F-250,3188,1999,Large,Extended Cab Pickup,MANUAL,
four wheel drive,regular unleaded,220,N/A,2,5657,63da94581e713e44ab9787b1,12,16,false,Ford,F-250,3192,1999,Large,Regular Cab Pickup,MANUAL,
four wheel drive,regular unleaded,220,N/A,2,5657,63da94581e713e44ab9787b2,12,15,false,Ford,F-250,3878,1999,Large,Regular Cab Pickup,AUTOMATIC,
rear wheel drive,regular unleaded,220,N/A,4,5657,63da94581e713e44ab9787b3,12,17,false,Ford,F-250,3752,1999,Large,Extended Cab Pickup,AUTOMATIC,
four wheel drive,regular unleaded,220,N/A,4,5657,63da94581e713e44ab9787b4,12,16,false,Ford,F-250,3572,1999,Large,Extended Cab Pickup,MANUAL,
four wheel drive,regular unleaded,220,N/A,4,5657,63da94581e713e44ab9787b5,12,16,false,Ford,F-250,3908,1999,Large,Extended Cab Pickup,MANUAL,
rear wheel drive,regular unleaded,220,N/A,2,5657,63da94581e713e44ab9787b6,13,17,false,Ford,F-250,2923,1999,Large,Regular Cab Pickup,MANUAL,
rear wheel drive,premium unleaded (required),731,"Exotic,High-Performance",2,2774,63da94581e713e44ab9787b7,11,16,false,Ferrari,F12 Berlinetta,315888,2013,Midsize,Coupe,AUTOMATED_MANUAL,
rear wheel drive,premium unleaded (required),731,"Exotic,High-Performance",2,2774,63da94581e713e44ab9787b8,11,16,false,Ferrari,F12 Berlinetta,315888,2014,Midsize,Coupe,AUTOMATED_MANUAL,
rear wheel drive,premium unleaded (required),731,"Exotic,High-Performance",2,2774,63da94581e713e44ab9787b9,11,16,false,Ferrari,F12 Berlinetta,319995,2015,Midsize,Coupe,AUTOMATED_MANUAL,
rear wheel drive,premium unleaded (required),483,"Exotic,High-Performance",2,2774,63da94581e713e44ab9787ba,11,16,false,Ferrari,F430,173079,2007,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (required),483,"Exotic,High-Performance",2,2774,63da94581e713e44ab9787bb,11,16,false,Ferrari,F430,211525,2007,Compact,Convertible,AUTOMATED_MANUAL,
rear wheel drive,premium unleaded (required),483,"Exotic,Factory Tuner,High-Performance",2,2774,63da94581e713e44ab9787bc,11,16,false,Ferrari,F430,234945,2007,Compact,Coupe,AUTOMATED_MANUAL,
rear wheel drive,premium unleaded (required),483,"Exotic,High-Performance",2,2774,63da94581e713e44ab9787bd,11,16,false,Ferrari,F430,184309,2007,Compact,Coupe,AUTOMATED_MANUAL,
rear wheel drive,premium unleaded (required),483,"Exotic,High-Performance",2,2774,63da94581e713e44ab9787be,11,16,false,Ferrari,F430,201213,2007,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (required),483,"Exotic,High-Performance",2,2774,63da94581e713e44ab9787bf,11,16,false,Ferrari,F430,199054,2008,Compact,Coupe,AUTOMATED_MANUAL,
rear wheel drive,premium unleaded (required),483,"Exotic,High-Performance",2,2774,63da94581e713e44ab9787c0,11,16,false,Ferrari,F430,217310,2008,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (required),483,"Exotic,High-Performance",2,2774,63da94581e713e44ab9787c1,11,16,false,Ferrari,F430,228447,2008,Compact,Convertible,AUTOMATED_MANUAL,
rear wheel drive,premium unleaded (required),483,"Exotic,High-Performance",2,2774,63da94581e713e44ab9787c2,11,16,false,Ferrari,F430,186925,2008,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (required),483,"Exotic,High-Performance",2,2774,63da94581e713e44ab9787c3,11,16,false,Ferrari,F430,200054,2009,Compact,Coupe,AUTOMATED_MANUAL,
rear wheel drive,premium unleaded (required),483,"Exotic,High-Performance",2,2774,63da94581e713e44ab9787c4,11,16,false,Ferrari,F430,218310,2009,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (required),483,"Exotic,High-Performance",2,2774,63da94581e713e44ab9787c5,11,16,false,Ferrari,F430,187925,2009,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (required),483,"Exotic,High-Performance",2,2774,63da94581e713e44ab9787c6,11,16,false,Ferrari,F430,229447,2009,Compact,Convertible,AUTOMATED_MANUAL,
front wheel drive,regular unleaded,63,Hatchback,2,5657,63da94581e713e44ab9787c7,30,38,false,Ford,Festiva,2000,1991,Compact,2dr Hatchback,MANUAL,
front wheel drive,regular unleaded,63,Hatchback,2,5657,63da94581e713e44ab9787c8,30,38,false,Ford,Festiva,2000,1991,Compact,2dr Hatchback,MANUAL,
front wheel drive,regular unleaded,63,Hatchback,2,5657,63da94581e713e44ab9787c9,30,37,false,Ford,Festiva,2000,1992,Compact,2dr Hatchback,MANUAL,
front wheel drive,regular unleaded,63,Hatchback,2,5657,63da94581e713e44ab9787ca,30,37,false,Ford,Festiva,2000,1992,Compact,2dr Hatchback,MANUAL,
front wheel drive,regular unleaded,63,Hatchback,2,5657,63da94581e713e44ab9787cb,30,38,false,Ford,Festiva,2000,1993,Compact,2dr Hatchback,MANUAL,
front wheel drive,regular unleaded,63,Hatchback,2,5657,63da94581e713e44ab9787cc,30,38,false,Ford,Festiva,2000,1993,Compact,2dr Hatchback,MANUAL,
all wheel drive,premium unleaded (required),651,"Exotic,High-Performance",,2774,63da94581e713e44ab9787cd,11,16,false,Ferrari,FF,295000,2013,Large,Coupe,AUTOMATED_MANUAL,
all wheel drive,premium unleaded (required),651,"Exotic,High-Performance",2,2774,63da94581e713e44ab9787ce,11,16,false,Ferrari,FF,295000,2014,Large,Coupe,AUTOMATED_MANUAL,
all wheel drive,premium unleaded (required),651,"Exotic,High-Performance",2,2774,63da94581e713e44ab9787cf,11,16,false,Ferrari,FF,295000,2015,Large,Coupe,AUTOMATED_MANUAL,
front wheel drive,regular unleaded,120,N/A,4,5657,63da94581e713e44ab9787d0,28,36,false,Ford,Fiesta,18405,2015,Compact,Sedan,MANUAL,
front wheel drive,regular unleaded,197,"Hatchback,Factory Tuner,Performance",4,5657,63da94581e713e44ab9787d1,26,35,false,Ford,Fiesta,21435,2015,Compact,4dr Hatchback,MANUAL,
front wheel drive,regular unleaded,120,N/A,4,5657,63da94581e713e44ab9787d2,28,36,false,Ford,Fiesta,15685,2015,Compact,Sedan,MANUAL,
front wheel drive,regular unleaded,120,Hatchback,4,5657,63da94581e713e44ab9787d3,28,36,false,Ford,Fiesta,16085,2015,Compact,4dr Hatchback,MANUAL,
front wheel drive,regular unleaded,120,N/A,4,5657,63da94581e713e44ab9787d4,28,36,false,Ford,Fiesta,14455,2015,Compact,Sedan,MANUAL,
front wheel drive,regular unleaded,120,Hatchback,4,5657,63da94581e713e44ab9787d5,28,36,false,Ford,Fiesta,14855,2015,Compact,4dr Hatchback,MANUAL,
front wheel drive,regular unleaded,120,Hatchback,4,5657,63da94581e713e44ab9787d6,28,36,false,Ford,Fiesta,18805,2015,Compact,4dr Hatchback,MANUAL,
front wheel drive,regular unleaded,120,Hatchback,4,5657,63da94581e713e44ab9787d7,27,35,false,Ford,Fiesta,14880,2016,Compact,4dr Hatchback,MANUAL,
front wheel drive,regular unleaded,120,Hatchback,4,5657,63da94581e713e44ab9787d8,27,35,false,Ford,Fiesta,16110,2016,Compact,4dr Hatchback,MANUAL,
front wheel drive,regular unleaded,120,Hatchback,4,5657,63da94581e713e44ab9787d9,27,35,false,Ford,Fiesta,18830,2016,Compact,4dr Hatchback,MANUAL,
front wheel drive,regular unleaded,120,N/A,4,5657,63da94581e713e44ab9787da,27,35,false,Ford,Fiesta,15810,2016,Compact,Sedan,MANUAL,
front wheel drive,regular unleaded,120,N/A,4,5657,63da94581e713e44ab9787db,27,35,false,Ford,Fiesta,14580,2016,Compact,Sedan,MANUAL,
front wheel drive,regular unleaded,120,N/A,4,5657,63da94581e713e44ab9787dc,27,35,false,Ford,Fiesta,18530,2016,Compact,Sedan,MANUAL,
front wheel drive,regular unleaded,197,"Hatchback,Factory Tuner,Performance",4,5657,63da94581e713e44ab9787dd,26,32,false,Ford,Fiesta,21460,2016,Compact,4dr Hatchback,MANUAL,
front wheel drive,regular unleaded,120,Hatchback,4,5657,63da94581e713e44ab9787de,27,35,false,Ford,Fiesta,15660,2017,Compact,4dr Hatchback,MANUAL,
front wheel drive,regular unleaded,120,Hatchback,4,5657,63da94581e713e44ab9787df,27,36,false,Ford,Fiesta,19420,2017,Compact,4dr Hatchback,AUTOMATED_MANUAL,
front wheel drive,regular unleaded,197,"Hatchback,Factory Tuner,Performance",4,5657,63da94581e713e44ab9787e0,26,32,false,Ford,Fiesta,21610,2017,Compact,4dr Hatchback,MANUAL,
front wheel drive,regular unleaded,120,Hatchback,4,5657,63da94581e713e44ab9787e1,27,35,false,Ford,Fiesta,14430,2017,Compact,4dr Hatchback,MANUAL,
front wheel drive,regular unleaded,120,N/A,4,5657,63da94581e713e44ab9787e2,27,35,false,Ford,Fiesta,14130,2017,Compact,Sedan,MANUAL,
front wheel drive,regular unleaded,120,N/A,4,5657,63da94581e713e44ab9787e3,27,35,false,Ford,Fiesta,15360,2017,Compact,Sedan,MANUAL,
front wheel drive,regular unleaded,120,N/A,4,5657,63da94581e713e44ab9787e4,27,36,false,Ford,Fiesta,19120,2017,Compact,Sedan,AUTOMATED_MANUAL,
rear wheel drive,regular unleaded,200,"Hatchback,Performance",2,210,63da94581e713e44ab9787e5,17,28,false,Pontiac,Firebird,4677,2000,Midsize,2dr Hatchback,MANUAL,
rear wheel drive,regular unleaded,305,"Hatchback,Performance",2,210,63da94581e713e44ab9787e6,15,23,false,Pontiac,Firebird,6175,2000,Midsize,2dr Hatchback,UNKNOWN,
rear wheel drive,regular unleaded,305,"Hatchback,Factory Tuner,Performance",2,210,63da94581e713e44ab9787e7,15,23,false,Pontiac,Firebird,8548,2000,Midsize,2dr Hatchback,UNKNOWN,
rear wheel drive,regular unleaded,305,"Factory Tuner,Performance",2,210,63da94581e713e44ab9787e8,15,23,false,Pontiac,Firebird,9567,2000,Midsize,Convertible,UNKNOWN,
rear wheel drive,regular unleaded,200,Performance,2,210,63da94581e713e44ab9787e9,17,28,false,Pontiac,Firebird,5844,2000,Midsize,Convertible,MANUAL,
rear wheel drive,premium unleaded (required),310,"Hatchback,Performance",2,210,63da94581e713e44ab9787ea,16,23,false,Pontiac,Firebird,24035,2001,Midsize,2dr Hatchback,AUTOMATIC,
rear wheel drive,regular unleaded,200,Performance,2,210,63da94581e713e44ab9787eb,17,28,false,Pontiac,Firebird,25475,2001,Midsize,Convertible,MANUAL,
rear wheel drive,premium unleaded (required),310,"Factory Tuner,Performance",2,210,63da94581e713e44ab9787ec,16,23,false,Pontiac,Firebird,31215,2001,Midsize,Convertible,AUTOMATIC,
rear wheel drive,regular unleaded,200,"Hatchback,Performance",2,210,63da94581e713e44ab9787ed,17,28,false,Pontiac,Firebird,18855,2001,Midsize,2dr Hatchback,MANUAL,
rear wheel drive,premium unleaded (required),310,"Hatchback,Factory Tuner,Performance",2,210,63da94581e713e44ab9787ee,16,23,false,Pontiac,Firebird,27145,2001,Midsize,2dr Hatchback,AUTOMATIC,
rear wheel drive,premium unleaded (required),310,"Factory Tuner,Performance",2,210,63da94581e713e44ab9787ef,16,23,false,Pontiac,Firebird,32095,2002,Midsize,Convertible,AUTOMATIC,
rear wheel drive,premium unleaded (required),310,"Hatchback,Performance",2,210,63da94581e713e44ab9787f0,16,23,false,Pontiac,Firebird,25995,2002,Midsize,2dr Hatchback,AUTOMATIC,
rear wheel drive,premium unleaded (required),310,"Hatchback,Factory Tuner,Performance",2,210,63da94581e713e44ab9787f1,16,23,false,Pontiac,Firebird,28025,2002,Midsize,2dr Hatchback,AUTOMATIC,
rear wheel drive,regular unleaded,200,"Hatchback,Performance",2,210,63da94581e713e44ab9787f2,17,29,false,Pontiac,Firebird,20050,2002,Midsize,2dr Hatchback,MANUAL,
rear wheel drive,regular unleaded,200,N/A,2,210,63da94581e713e44ab9787f3,17,28,false,Pontiac,Firebird,26965,2002,Midsize,Convertible,AUTOMATIC,
front wheel drive,electric,,Hatchback,4,2202,63da94581e713e44ab9787f4,132,105,false,Honda,Fit EV,36625,2013,Compact,4dr Hatchback,DIRECT_DRIVE,
front wheel drive,electric,,Hatchback,4,2202,63da94581e713e44ab9787f5,132,105,false,Honda,Fit EV,36625,2014,Compact,4dr Hatchback,DIRECT_DRIVE,
front wheel drive,regular unleaded,130,Hatchback,4,2202,63da94581e713e44ab9787f6,29,37,false,Honda,Fit,15650,2015,Compact,4dr Hatchback,MANUAL,
front wheel drive,regular unleaded,130,Hatchback,4,2202,63da94581e713e44ab9787f7,29,37,false,Honda,Fit,17560,2015,Compact,4dr Hatchback,MANUAL,
front wheel drive,regular unleaded,130,Hatchback,4,2202,63da94581e713e44ab9787f8,32,38,false,Honda,Fit,19925,2015,Compact,4dr Hatchback,AUTOMATIC,
front wheel drive,regular unleaded,130,Hatchback,4,2202,63da94581e713e44ab9787f9,32,38,false,Honda,Fit,20925,2015,Compact,4dr Hatchback,AUTOMATIC,
front wheel drive,regular unleaded,130,Hatchback,4,2202,63da94581e713e44ab9787fa,33,41,false,Honda,Fit,16450,2015,Compact,4dr Hatchback,AUTOMATIC,
front wheel drive,regular unleaded,130,Hatchback,4,2202,63da94581e713e44ab9787fb,32,38,false,Honda,Fit,18360,2015,Compact,4dr Hatchback,AUTOMATIC,
front wheel drive,regular unleaded,130,Hatchback,4,2202,63da94581e713e44ab9787fc,32,38,false,Honda,Fit,21165,2016,Compact,4dr Hatchback,AUTOMATIC,
front wheel drive,regular unleaded,130,Hatchback,4,2202,63da94581e713e44ab9787fd,32,38,false,Honda,Fit,20165,2016,Compact,4dr Hatchback,AUTOMATIC,
front wheel drive,regular unleaded,130,Hatchback,4,2202,63da94581e713e44ab9787fe,33,41,false,Honda,Fit,16690,2016,Compact,4dr Hatchback,AUTOMATIC,
front wheel drive,regular unleaded,130,Hatchback,4,2202,63da94581e713e44ab9787ff,32,38,false,Honda,Fit,18600,2016,Compact,4dr Hatchback,AUTOMATIC,
front wheel drive,regular unleaded,130,Hatchback,4,2202,63da94581e713e44ab978800,29,37,false,Honda,Fit,17800,2016,Compact,4dr Hatchback,MANUAL,
front wheel drive,regular unleaded,130,Hatchback,4,2202,63da94581e713e44ab978801,29,37,false,Honda,Fit,15890,2016,Compact,4dr Hatchback,MANUAL,
front wheel drive,regular unleaded,130,Hatchback,4,2202,63da94581e713e44ab978802,32,37,false,Honda,Fit,20265,2017,Compact,4dr Hatchback,AUTOMATIC,
front wheel drive,regular unleaded,130,Hatchback,4,2202,63da94581e713e44ab978803,33,40,false,Honda,Fit,16790,2017,Compact,4dr Hatchback,AUTOMATIC,
front wheel drive,regular unleaded,130,Hatchback,4,2202,63da94581e713e44ab978804,32,37,false,Honda,Fit,21265,2017,Compact,4dr Hatchback,AUTOMATIC,
front wheel drive,regular unleaded,130,Hatchback,4,2202,63da94581e713e44ab978805,29,36,false,Honda,Fit,17900,2017,Compact,4dr Hatchback,MANUAL,
front wheel drive,regular unleaded,130,Hatchback,4,2202,63da94581e713e44ab978806,29,36,false,Honda,Fit,15990,2017,Compact,4dr Hatchback,MANUAL,
front wheel drive,regular unleaded,130,Hatchback,4,2202,63da94581e713e44ab978807,32,37,false,Honda,Fit,18700,2017,Compact,4dr Hatchback,AUTOMATIC,
front wheel drive,regular unleaded,203,N/A,4,5657,63da94581e713e44ab978808,19,26,false,Ford,Five Hundred,24165,2005,Large,Sedan,AUTOMATIC,
all wheel drive,regular unleaded,203,N/A,4,5657,63da94581e713e44ab978809,17,23,false,Ford,Five Hundred,23965,2005,Large,Sedan,AUTOMATIC,
front wheel drive,regular unleaded,203,N/A,4,5657,63da94581e713e44ab97880a,19,26,false,Ford,Five Hundred,26290,2005,Large,Sedan,AUTOMATIC,
front wheel drive,regular unleaded,203,N/A,4,5657,63da94581e713e44ab97880b,19,26,false,Ford,Five Hundred,22165,2005,Large,Sedan,AUTOMATIC,
all wheel drive,regular unleaded,203,N/A,4,5657,63da94581e713e44ab97880c,17,23,false,Ford,Five Hundred,28090,2005,Large,Sedan,AUTOMATIC,
all wheel drive,regular unleaded,203,N/A,4,5657,63da94581e713e44ab97880d,17,23,false,Ford,Five Hundred,25965,2005,Large,Sedan,AUTOMATIC,
front wheel drive,regular unleaded,203,N/A,4,5657,63da94581e713e44ab97880e,19,26,false,Ford,Five Hundred,24230,2006,Large,Sedan,AUTOMATIC,
front wheel drive,regular unleaded,203,N/A,4,5657,63da94581e713e44ab97880f,18,25,false,Ford,Five Hundred,22230,2006,Large,Sedan,AUTOMATIC,
all wheel drive,regular unleaded,203,N/A,4,5657,63da94581e713e44ab978810,17,23,false,Ford,Five Hundred,28230,2006,Large,Sedan,AUTOMATIC,
all wheel drive,regular unleaded,203,N/A,4,5657,63da94581e713e44ab978811,17,23,false,Ford,Five Hundred,24080,2006,Large,Sedan,AUTOMATIC,
front wheel drive,regular unleaded,203,N/A,4,5657,63da94581e713e44ab978812,19,26,false,Ford,Five Hundred,26380,2006,Large,Sedan,AUTOMATIC,
all wheel drive,regular unleaded,203,N/A,4,5657,63da94581e713e44ab978813,17,23,false,Ford,Five Hundred,26080,2006,Large,Sedan,AUTOMATIC,
all wheel drive,regular unleaded,203,N/A,4,5657,63da94581e713e44ab978814,17,23,false,Ford,Five Hundred,28460,2007,Large,Sedan,AUTOMATIC,
all wheel drive,regular unleaded,203,N/A,4,5657,63da94581e713e44ab978815,17,23,false,Ford,Five Hundred,24885,2007,Large,Sedan,AUTOMATIC,
front wheel drive,regular unleaded,203,N/A,4,5657,63da94581e713e44ab978816,19,26,false,Ford,Five Hundred,23035,2007,Large,Sedan,AUTOMATIC,
front wheel drive,regular unleaded,203,N/A,4,5657,63da94581e713e44ab978817,19,26,false,Ford,Five Hundred,26610,2007,Large,Sedan,AUTOMATIC,
four wheel drive,regular unleaded,260,N/A,4,2031,63da94581e713e44ab978818,17,20,false,Toyota,FJ Cruiser,27705,2012,Midsize,4dr SUV,AUTOMATIC,
four wheel drive,regular unleaded,260,N/A,4,2031,63da94581e713e44ab978819,15,18,false,Toyota,FJ Cruiser,27295,2012,Midsize,4dr SUV,MANUAL,
rear wheel drive,regular unleaded,260,N/A,4,2031,63da94581e713e44ab97881a,17,20,false,Toyota,FJ Cruiser,26115,2012,Midsize,4dr SUV,AUTOMATIC,
rear wheel drive,regular unleaded,260,N/A,4,2031,63da94581e713e44ab97881b,16,20,false,Toyota,FJ Cruiser,27030,2013,Midsize,4dr SUV,AUTOMATIC,
four wheel drive,regular unleaded,260,N/A,4,2031,63da94581e713e44ab97881c,17,20,false,Toyota,FJ Cruiser,28620,2013,Midsize,4dr SUV,AUTOMATIC,
four wheel drive,regular unleaded,260,N/A,4,2031,63da94581e713e44ab97881d,15,18,false,Toyota,FJ Cruiser,28210,2013,Midsize,4dr SUV,MANUAL,
four wheel drive,regular unleaded,260,N/A,4,2031,63da94581e713e44ab97881e,17,20,false,Toyota,FJ Cruiser,29270,2014,Midsize,4dr SUV,AUTOMATIC,
rear wheel drive,regular unleaded,260,N/A,4,2031,63da94581e713e44ab97881f,16,20,false,Toyota,FJ Cruiser,27680,2014,Midsize,4dr SUV,AUTOMATIC,
four wheel drive,regular unleaded,260,N/A,4,2031,63da94581e713e44ab978820,15,18,false,Toyota,FJ Cruiser,28860,2014,Midsize,4dr SUV,MANUAL,
rear wheel drive,regular unleaded,260,Luxury,4,1624,63da94581e713e44ab978821,15,23,false,Cadillac,Fleetwood,2000,1994,Large,Sedan,AUTOMATIC,
rear wheel drive,regular unleaded,260,Luxury,4,1624,63da94581e713e44ab978822,15,23,false,Cadillac,Fleetwood,2000,1995,Large,Sedan,AUTOMATIC,
rear wheel drive,regular unleaded,260,Luxury,4,1624,63da94581e713e44ab978823,15,24,false,Cadillac,Fleetwood,2158,1996,Large,Sedan,AUTOMATIC,
front wheel drive,regular unleaded,287,Crossover,4,5657,63da94581e713e44ab978824,18,25,false,Ford,Flex,32100,2015,Large,Wagon,AUTOMATIC,
front wheel drive,regular unleaded,287,Crossover,4,5657,63da94581e713e44ab978825,18,25,false,Ford,Flex,29100,2015,Large,Wagon,AUTOMATIC,
front wheel drive,regular unleaded,287,Crossover,4,5657,63da94581e713e44ab978826,18,25,false,Ford,Flex,37700,2015,Large,Wagon,AUTOMATIC,
all wheel drive,regular unleaded,287,Crossover,4,5657,63da94581e713e44ab978827,17,23,false,Ford,Flex,39650,2015,Large,Wagon,AUTOMATIC,
all wheel drive,regular unleaded,287,Crossover,4,5657,63da94581e713e44ab978828,17,23,false,Ford,Flex,34050,2015,Large,Wagon,AUTOMATIC,
all wheel drive,premium unleaded (recommended),365,"Crossover,Performance",4,5657,63da94581e713e44ab978829,16,23,false,Ford,Flex,42400,2015,Large,Wagon,AUTOMATIC,
all wheel drive,premium unleaded (recommended),365,Crossover,4,5657,63da94581e713e44ab97882a,15,21,false,Ford,Flex,42600,2016,Large,Wagon,AUTOMATIC,
front wheel drive,regular unleaded,287,"Crossover,Performance",4,5657,63da94581e713e44ab97882b,16,23,false,Ford,Flex,32300,2016,Large,Wagon,AUTOMATIC,
front wheel drive,regular unleaded,287,Crossover,4,5657,63da94581e713e44ab97882c,16,23,false,Ford,Flex,29600,2016,Large,Wagon,AUTOMATIC,
all wheel drive,regular unleaded,287,"Crossover,Performance",4,5657,63da94581e713e44ab97882d,16,22,false,Ford,Flex,34250,2016,Large,Wagon,AUTOMATIC,
all wheel drive,regular unleaded,287,"Crossover,Performance",4,5657,63da94581e713e44ab97882e,16,22,false,Ford,Flex,39750,2016,Large,Wagon,AUTOMATIC,
front wheel drive,regular unleaded,287,"Crossover,Performance",4,5657,63da94581e713e44ab97882f,16,23,false,Ford,Flex,37800,2016,Large,Wagon,AUTOMATIC,
all wheel drive,premium unleaded (recommended),365,Crossover,4,5657,63da94581e713e44ab978830,15,21,false,Ford,Flex,43030,2017,Large,Wagon,AUTOMATIC,
all wheel drive,regular unleaded,287,"Crossover,Performance",4,5657,63da94581e713e44ab978831,16,22,false,Ford,Flex,40180,2017,Large,Wagon,AUTOMATIC,
front wheel drive,regular unleaded,287,"Crossover,Performance",4,5657,63da94581e713e44ab978832,16,23,false,Ford,Flex,32730,2017,Large,Wagon,AUTOMATIC,
front wheel drive,regular unleaded,287,"Crossover,Performance",4,5657,63da94581e713e44ab978833,16,23,false,Ford,Flex,38230,2017,Large,Wagon,AUTOMATIC,
front wheel drive,regular unleaded,287,Crossover,4,5657,63da94581e713e44ab978834,16,23,false,Ford,Flex,30025,2017,Large,Wagon,AUTOMATIC,
all wheel drive,regular unleaded,287,"Crossover,Performance",4,5657,63da94581e713e44ab978835,16,22,false,Ford,Flex,34680,2017,Large,Wagon,AUTOMATIC,
all wheel drive,flex-fuel (premium unleaded required/E85),616,"Exotic,Flex Fuel,Luxury,High-Performance",4,520,63da94581e713e44ab978836,12,20,false,Bentley,Flying Spur,200500,2014,Large,Sedan,AUTOMATIC,
all wheel drive,flex-fuel (premium unleaded required/E85),616,"Exotic,Flex Fuel,Luxury,High-Performance",4,520,63da94581e713e44ab978837,12,20,false,Bentley,Flying Spur,215800,2015,Large,Sedan,AUTOMATIC,
all wheel drive,premium unleaded (required),500,"Exotic,Luxury,High-Performance",4,520,63da94581e713e44ab978838,14,24,false,Bentley,Flying Spur,195100,2015,Large,Sedan,AUTOMATIC,
all wheel drive,premium unleaded (required),500,"Exotic,Luxury,High-Performance",4,520,63da94581e713e44ab978839,14,24,false,Bentley,Flying Spur,201000,2016,Large,Sedan,AUTOMATIC,
all wheel drive,premium unleaded (required),616,"Exotic,Luxury,High-Performance",4,520,63da94581e713e44ab97883a,12,20,false,Bentley,Flying Spur,222300,2016,Large,Sedan,AUTOMATIC,
